Altitude (m),Air density (kg/m3)
41163,0.00324853
41164,0.00324806
41165,0.00324759
41166,0.00324711
41167,0.00324664
41168,0.00324617
41169,0.0032457
41170,0.00324523
41171,0.00324476
41172,0.00324428
41173,0.00324381
41174,0.00324334
41175,0.00324287
41176,0.0032424
41177,0.00324193
41178,0.00324146
41179,0.00324099
41180,0.00324051
41181,0.00324004
41182,0.00323957
41183,0.0032391
41184,0.00323863
41185,0.00323816
41186,0.00323769
41187,0.00323722
41188,0.00323675
41189,0.00323628
41190,0.00323581
41191,0.00323534
41192,0.00323487
41193,0.0032344
41194,0.00323393
41195,0.00323346
41196,0.00323299
41197,0.00323252
41198,0.00323205
41199,0.00323158
41200,0.00323111
41201,0.00323064
41202,0.00323017
41203,0.0032297
41204,0.00322923
41205,0.00322876
41206,0.0032283
41207,0.00322783
41208,0.00322736
41209,0.00322689
41210,0.00322642
41211,0.00322595
41212,0.00322548
41213,0.00322501
41214,0.00322455
41215,0.00322408
41216,0.00322361
41217,0.00322314
41218,0.00322267
41219,0.0032222
41220,0.00322174
41221,0.00322127
41222,0.0032208
41223,0.00322033
41224,0.00321987
41225,0.0032194
41226,0.00321893
41227,0.00321846
41228,0.00321799
41229,0.00321753
41230,0.00321706
41231,0.00321659
41232,0.00321613
41233,0.00321566
41234,0.00321519
41235,0.00321472
41236,0.00321426
41237,0.00321379
41238,0.00321332
41239,0.00321286
41240,0.00321239
41241,0.00321192
41242,0.00321146
41243,0.00321099
41244,0.00321053
41245,0.00321006
41246,0.00320959
41247,0.00320913
41248,0.00320866
41249,0.0032082
41250,0.00320773
41251,0.00320726
41252,0.0032068
41253,0.00320633
41254,0.00320587
41255,0.0032054
41256,0.00320494
41257,0.00320447
41258,0.00320401
41259,0.00320354
41260,0.00320308
41261,0.00320261
41262,0.00320215
41263,0.00320168
41264,0.00320122
41265,0.00320075
41266,0.00320029
41267,0.00319982
41268,0.00319936
41269,0.00319889
41270,0.00319843
41271,0.00319796
41272,0.0031975
41273,0.00319704
41274,0.00319657
41275,0.00319611
41276,0.00319564
41277,0.00319518
41278,0.00319472
41279,0.00319425
41280,0.00319379
41281,0.00319333
41282,0.00319286
41283,0.0031924
41284,0.00319193
41285,0.00319147
41286,0.00319101
41287,0.00319055
41288,0.00319008
41289,0.00318962
41290,0.00318916
41291,0.00318869
41292,0.00318823
41293,0.00318777
41294,0.00318731
41295,0.00318684
41296,0.00318638
41297,0.00318592
41298,0.00318546
41299,0.00318499
41300,0.00318453
41301,0.00318407
41302,0.00318361
41303,0.00318314
41304,0.00318268
41305,0.00318222
41306,0.00318176
41307,0.0031813
41308,0.00318084
41309,0.00318037
41310,0.00317991
41311,0.00317945
41312,0.00317899
41313,0.00317853
41314,0.00317807
41315,0.00317761
41316,0.00317715
41317,0.00317668
41318,0.00317622
41319,0.00317576
41320,0.0031753
41321,0.00317484
41322,0.00317438
41323,0.00317392
41324,0.00317346
41325,0.003173
41326,0.00317254
41327,0.00317208
41328,0.00317162
41329,0.00317116
41330,0.0031707
41331,0.00317024
41332,0.00316978
41333,0.00316932
41334,0.00316886
41335,0.0031684
41336,0.00316794
41337,0.00316748
41338,0.00316702
41339,0.00316656
41340,0.0031661
41341,0.00316564
41342,0.00316518
41343,0.00316472
41344,0.00316426
41345,0.00316381
41346,0.00316335
41347,0.00316289
41348,0.00316243
41349,0.00316197
41350,0.00316151
41351,0.00316105
41352,0.0031606
41353,0.00316014
41354,0.00315968
41355,0.00315922
41356,0.00315876
41357,0.0031583
41358,0.00315785
41359,0.00315739
41360,0.00315693
41361,0.00315647
41362,0.00315601
41363,0.00315556
41364,0.0031551
41365,0.00315464
41366,0.00315418
41367,0.00315373
41368,0.00315327
41369,0.00315281
41370,0.00315235
41371,0.0031519
41372,0.00315144
41373,0.00315098
41374,0.00315053
41375,0.00315007
41376,0.00314961
41377,0.00314916
41378,0.0031487
41379,0.00314824
41380,0.00314779
41381,0.00314733
41382,0.00314687
41383,0.00314642
41384,0.00314596
41385,0.00314551
41386,0.00314505
41387,0.00314459
41388,0.00314414
41389,0.00314368
41390,0.00314323
41391,0.00314277
41392,0.00314231
41393,0.00314186
41394,0.0031414
41395,0.00314095
41396,0.00314049
41397,0.00314004
41398,0.00313958
41399,0.00313913
41400,0.00313867
41401,0.00313822
41402,0.00313776
41403,0.00313731
41404,0.00313685
41405,0.0031364
41406,0.00313594
41407,0.00313549
41408,0.00313503
41409,0.00313458
41410,0.00313413
41411,0.00313367
41412,0.00313322
41413,0.00313276
41414,0.00313231
41415,0.00313186
41416,0.0031314
41417,0.00313095
41418,0.00313049
41419,0.00313004
41420,0.00312959
41421,0.00312913
41422,0.00312868
41423,0.00312823
41424,0.00312777
41425,0.00312732
41426,0.00312687
41427,0.00312641
41428,0.00312596
41429,0.00312551
41430,0.00312505
41431,0.0031246
41432,0.00312415
41433,0.0031237
41434,0.00312324
41435,0.00312279
41436,0.00312234
41437,0.00312189
41438,0.00312143
41439,0.00312098
41440,0.00312053
41441,0.00312008
41442,0.00311962
41443,0.00311917
41444,0.00311872
41445,0.00311827
41446,0.00311782
41447,0.00311736
41448,0.00311691
41449,0.00311646
41450,0.00311601
41451,0.00311556
41452,0.00311511
41453,0.00311466
41454,0.0031142
41455,0.00311375
41456,0.0031133
41457,0.00311285
41458,0.0031124
41459,0.00311195
41460,0.0031115
41461,0.00311105
41462,0.0031106
41463,0.00311015
41464,0.0031097
41465,0.00310925
41466,0.0031088
41467,0.00310835
41468,0.00310789
41469,0.00310744
41470,0.00310699
41471,0.00310654
41472,0.00310609
41473,0.00310564
41474,0.00310519
41475,0.00310474
41476,0.0031043
41477,0.00310385
41478,0.0031034
41479,0.00310295
41480,0.0031025
41481,0.00310205
41482,0.0031016
41483,0.00310115
41484,0.0031007
41485,0.00310025
41486,0.0030998
41487,0.00309935
41488,0.0030989
41489,0.00309846
41490,0.00309801
41491,0.00309756
41492,0.00309711
41493,0.00309666
41494,0.00309621
41495,0.00309576
41496,0.00309532
41497,0.00309487
41498,0.00309442
41499,0.00309397
41500,0.00309352
41501,0.00309308
41502,0.00309263
41503,0.00309218
41504,0.00309173
41505,0.00309128
41506,0.00309084
41507,0.00309039
41508,0.00308994
41509,0.00308949
41510,0.00308905
41511,0.0030886
41512,0.00308815
41513,0.00308771
41514,0.00308726
41515,0.00308681
41516,0.00308636
41517,0.00308592
41518,0.00308547
41519,0.00308502
41520,0.00308458
41521,0.00308413
41522,0.00308368
41523,0.00308324
41524,0.00308279
41525,0.00308235
41526,0.0030819
41527,0.00308145
41528,0.00308101
41529,0.00308056
41530,0.00308012
41531,0.00307967
41532,0.00307922
41533,0.00307878
41534,0.00307833
41535,0.00307789
41536,0.00307744
41537,0.003077
41538,0.00307655
41539,0.00307611
41540,0.00307566
41541,0.00307522
41542,0.00307477
41543,0.00307432
41544,0.00307388
41545,0.00307344
41546,0.00307299
41547,0.00307255
41548,0.0030721
41549,0.00307166
41550,0.00307121
41551,0.00307077
41552,0.00307032
41553,0.00306988
41554,0.00306943
41555,0.00306899
41556,0.00306855
41557,0.0030681
41558,0.00306766
41559,0.00306721
41560,0.00306677
41561,0.00306633
41562,0.00306588
41563,0.00306544
41564,0.003065
41565,0.00306455
41566,0.00306411
41567,0.00306367
41568,0.00306322
41569,0.00306278
41570,0.00306234
41571,0.00306189
41572,0.00306145
41573,0.00306101
41574,0.00306056
41575,0.00306012
41576,0.00305968
41577,0.00305924
41578,0.00305879
41579,0.00305835
41580,0.00305791
41581,0.00305747
41582,0.00305702
41583,0.00305658
41584,0.00305614
41585,0.0030557
41586,0.00305525
41587,0.00305481
41588,0.00305437
41589,0.00305393
41590,0.00305349
41591,0.00305305
41592,0.0030526
41593,0.00305216
41594,0.00305172
41595,0.00305128
41596,0.00305084
41597,0.0030504
41598,0.00304996
41599,0.00304951
41600,0.00304907
41601,0.00304863
41602,0.00304819
41603,0.00304775
41604,0.00304731
41605,0.00304687
41606,0.00304643
41607,0.00304599
41608,0.00304555
41609,0.00304511
41610,0.00304467
41611,0.00304423
41612,0.00304379
41613,0.00304334
41614,0.0030429
41615,0.00304246
41616,0.00304202
41617,0.00304158
41618,0.00304114
41619,0.00304071
41620,0.00304027
41621,0.00303983
41622,0.00303939
41623,0.00303895
41624,0.00303851
41625,0.00303807
41626,0.00303763
41627,0.00303719
41628,0.00303675
41629,0.00303631
41630,0.00303587
41631,0.00303543
41632,0.00303499
41633,0.00303456
41634,0.00303412
41635,0.00303368
41636,0.00303324
41637,0.0030328
41638,0.00303236
41639,0.00303192
41640,0.00303149
41641,0.00303105
41642,0.00303061
41643,0.00303017
41644,0.00302973
41645,0.00302929
41646,0.00302886
41647,0.00302842
41648,0.00302798
41649,0.00302754
41650,0.00302711
41651,0.00302667
41652,0.00302623
41653,0.00302579
41654,0.00302536
41655,0.00302492
41656,0.00302448
41657,0.00302404
41658,0.00302361
41659,0.00302317
41660,0.00302273
41661,0.0030223
41662,0.00302186
41663,0.00302142
41664,0.00302099
41665,0.00302055
41666,0.00302011
41667,0.00301968
41668,0.00301924
41669,0.0030188
41670,0.00301837
41671,0.00301793
41672,0.00301749
41673,0.00301706
41674,0.00301662
41675,0.00301619
41676,0.00301575
41677,0.00301531
41678,0.00301488
41679,0.00301444
41680,0.00301401
41681,0.00301357
41682,0.00301314
41683,0.0030127
41684,0.00301226
41685,0.00301183
41686,0.00301139
41687,0.00301096
41688,0.00301052
41689,0.00301009
41690,0.00300965
41691,0.00300922
41692,0.00300878
41693,0.00300835
41694,0.00300792
41695,0.00300748
41696,0.00300705
41697,0.00300661
41698,0.00300618
41699,0.00300574
41700,0.00300531
41701,0.00300487
41702,0.00300444
41703,0.00300401
41704,0.00300357
41705,0.00300314
41706,0.0030027
41707,0.00300227
41708,0.00300184
41709,0.0030014
41710,0.00300097
41711,0.00300054
41712,0.0030001
41713,0.00299967
41714,0.00299924
41715,0.0029988
41716,0.00299837
41717,0.00299794
41718,0.0029975
41719,0.00299707
41720,0.00299664
41721,0.0029962
41722,0.00299577
41723,0.00299534
41724,0.00299491
41725,0.00299447
41726,0.00299404
41727,0.00299361
41728,0.00299318
41729,0.00299274
41730,0.00299231
41731,0.00299188
41732,0.00299145
41733,0.00299101
41734,0.00299058
41735,0.00299015
41736,0.00298972
41737,0.00298929
41738,0.00298886
41739,0.00298842
41740,0.00298799
41741,0.00298756
41742,0.00298713
41743,0.0029867
41744,0.00298627
41745,0.00298584
41746,0.0029854
41747,0.00298497
41748,0.00298454
41749,0.00298411
41750,0.00298368
41751,0.00298325
41752,0.00298282
41753,0.00298239
41754,0.00298196
41755,0.00298153
41756,0.0029811
41757,0.00298067
41758,0.00298023
41759,0.0029798
41760,0.00297937
41761,0.00297894
41762,0.00297851
41763,0.00297808
41764,0.00297765
41765,0.00297722
41766,0.00297679
41767,0.00297636
41768,0.00297593
41769,0.00297551
41770,0.00297508
41771,0.00297465
41772,0.00297422
41773,0.00297379
41774,0.00297336
41775,0.00297293
41776,0.0029725
41777,0.00297207
41778,0.00297164
41779,0.00297121
41780,0.00297078
41781,0.00297035
41782,0.00296993
41783,0.0029695
41784,0.00296907
41785,0.00296864
41786,0.00296821
41787,0.00296778
41788,0.00296735
41789,0.00296693
41790,0.0029665
41791,0.00296607
41792,0.00296564
41793,0.00296521
41794,0.00296479
41795,0.00296436
41796,0.00296393
41797,0.0029635
41798,0.00296307
41799,0.00296265
41800,0.00296222
41801,0.00296179
41802,0.00296136
41803,0.00296094
41804,0.00296051
41805,0.00296008
41806,0.00295965
41807,0.00295923
41808,0.0029588
41809,0.00295837
41810,0.00295795
41811,0.00295752
41812,0.00295709
41813,0.00295667
41814,0.00295624
41815,0.00295581
41816,0.00295539
41817,0.00295496
41818,0.00295453
41819,0.00295411
41820,0.00295368
41821,0.00295325
41822,0.00295283
41823,0.0029524
41824,0.00295198
41825,0.00295155
41826,0.00295112
41827,0.0029507
41828,0.00295027
41829,0.00294985
41830,0.00294942
41831,0.002949
41832,0.00294857
41833,0.00294815
41834,0.00294772
41835,0.00294729
41836,0.00294687
41837,0.00294644
41838,0.00294602
41839,0.00294559
41840,0.00294517
41841,0.00294474
41842,0.00294432
41843,0.0029439
41844,0.00294347
41845,0.00294305
41846,0.00294262
41847,0.0029422
41848,0.00294177
41849,0.00294135
41850,0.00294092
41851,0.0029405
41852,0.00294008
41853,0.00293965
41854,0.00293923
41855,0.0029388
41856,0.00293838
41857,0.00293796
41858,0.00293753
41859,0.00293711
41860,0.00293668
41861,0.00293626
41862,0.00293584
41863,0.00293541
41864,0.00293499
41865,0.00293457
41866,0.00293414
41867,0.00293372
41868,0.0029333
41869,0.00293287
41870,0.00293245
41871,0.00293203
41872,0.00293161
41873,0.00293118
41874,0.00293076
41875,0.00293034
41876,0.00292992
41877,0.00292949
41878,0.00292907
41879,0.00292865
41880,0.00292823
41881,0.0029278
41882,0.00292738
41883,0.00292696
41884,0.00292654
41885,0.00292612
41886,0.00292569
41887,0.00292527
41888,0.00292485
41889,0.00292443
41890,0.00292401
41891,0.00292358
41892,0.00292316
41893,0.00292274
41894,0.00292232
41895,0.0029219
41896,0.00292148
41897,0.00292106
41898,0.00292064
41899,0.00292021
41900,0.00291979
41901,0.00291937
41902,0.00291895
41903,0.00291853
41904,0.00291811
41905,0.00291769
41906,0.00291727
41907,0.00291685
41908,0.00291643
41909,0.00291601
41910,0.00291559
41911,0.00291517
41912,0.00291475
41913,0.00291433
41914,0.00291391
41915,0.00291349
41916,0.00291307
41917,0.00291265
41918,0.00291223
41919,0.00291181
41920,0.00291139
41921,0.00291097
41922,0.00291055
41923,0.00291013
41924,0.00290971
41925,0.00290929
41926,0.00290887
41927,0.00290845
41928,0.00290803
41929,0.00290761
41930,0.00290719
41931,0.00290677
41932,0.00290636
41933,0.00290594
41934,0.00290552
41935,0.0029051
41936,0.00290468
41937,0.00290426
41938,0.00290384
41939,0.00290342
41940,0.00290301
41941,0.00290259
41942,0.00290217
41943,0.00290175
41944,0.00290133
41945,0.00290092
41946,0.0029005
41947,0.00290008
41948,0.00289966
41949,0.00289924
41950,0.00289883
41951,0.00289841
41952,0.00289799
41953,0.00289757
41954,0.00289716
41955,0.00289674
41956,0.00289632
41957,0.0028959
41958,0.00289549
41959,0.00289507
41960,0.00289465
41961,0.00289423
41962,0.00289382
41963,0.0028934
41964,0.00289298
41965,0.00289257
41966,0.00289215
41967,0.00289173
41968,0.00289132
41969,0.0028909
41970,0.00289048
41971,0.00289007
41972,0.00288965
41973,0.00288924
41974,0.00288882
41975,0.0028884
41976,0.00288799
41977,0.00288757
41978,0.00288716
41979,0.00288674
41980,0.00288632
41981,0.00288591
41982,0.00288549
41983,0.00288508
41984,0.00288466
41985,0.00288425
41986,0.00288383
41987,0.00288341
41988,0.002883
41989,0.00288258
41990,0.00288217
41991,0.00288175
41992,0.00288134
41993,0.00288092
41994,0.00288051
41995,0.00288009
41996,0.00287968
41997,0.00287926
41998,0.00287885
41999,0.00287844
42000,0.00287802
42001,0.00287761
42002,0.00287719
42003,0.00287678
42004,0.00287636
42005,0.00287595
42006,0.00287553
42007,0.00287512
42008,0.00287471
42009,0.00287429
42010,0.00287388
42011,0.00287346
42012,0.00287305
42013,0.00287264
42014,0.00287222
42015,0.00287181
42016,0.0028714
42017,0.00287098
42018,0.00287057
42019,0.00287016
42020,0.00286974
42021,0.00286933
42022,0.00286892
42023,0.0028685
42024,0.00286809
42025,0.00286768
42026,0.00286727
42027,0.00286685
42028,0.00286644
42029,0.00286603
42030,0.00286561
42031,0.0028652
42032,0.00286479
42033,0.00286438
42034,0.00286396
42035,0.00286355
42036,0.00286314
42037,0.00286273
42038,0.00286232
42039,0.0028619
42040,0.00286149
42041,0.00286108
42042,0.00286067
42043,0.00286026
42044,0.00285984
42045,0.00285943
42046,0.00285902
42047,0.00285861
42048,0.0028582
42049,0.00285779
42050,0.00285738
42051,0.00285696
42052,0.00285655
42053,0.00285614
42054,0.00285573
42055,0.00285532
42056,0.00285491
42057,0.0028545
42058,0.00285409
42059,0.00285368
42060,0.00285327
42061,0.00285286
42062,0.00285244
42063,0.00285203
42064,0.00285162
42065,0.00285121
42066,0.0028508
42067,0.00285039
42068,0.00284998
42069,0.00284957
42070,0.00284916
42071,0.00284875
42072,0.00284834
42073,0.00284793
42074,0.00284752
42075,0.00284711
42076,0.0028467
42077,0.00284629
42078,0.00284588
42079,0.00284547
42080,0.00284507
42081,0.00284466
42082,0.00284425
42083,0.00284384
42084,0.00284343
42085,0.00284302
42086,0.00284261
42087,0.0028422
42088,0.00284179
42089,0.00284138
42090,0.00284097
42091,0.00284057
42092,0.00284016
42093,0.00283975
42094,0.00283934
42095,0.00283893
42096,0.00283852
42097,0.00283811
42098,0.00283771
42099,0.0028373
42100,0.00283689
42101,0.00283648
42102,0.00283607
42103,0.00283567
42104,0.00283526
42105,0.00283485
42106,0.00283444
42107,0.00283403
42108,0.00283363
42109,0.00283322
42110,0.00283281
42111,0.0028324
42112,0.002832
42113,0.00283159
42114,0.00283118
42115,0.00283078
42116,0.00283037
42117,0.00282996
42118,0.00282955
42119,0.00282915
42120,0.00282874
42121,0.00282833
42122,0.00282793
42123,0.00282752
42124,0.00282711
42125,0.00282671
42126,0.0028263
42127,0.00282589
42128,0.00282549
42129,0.00282508
42130,0.00282467
42131,0.00282427
42132,0.00282386
42133,0.00282346
42134,0.00282305
42135,0.00282264
42136,0.00282224
42137,0.00282183
42138,0.00282143
42139,0.00282102
42140,0.00282062
42141,0.00282021
42142,0.0028198
42143,0.0028194
42144,0.00281899
42145,0.00281859
42146,0.00281818
42147,0.00281778
42148,0.00281737
42149,0.00281697
42150,0.00281656
42151,0.00281616
42152,0.00281575
42153,0.00281535
42154,0.00281494
42155,0.00281454
42156,0.00281413
42157,0.00281373
42158,0.00281332
42159,0.00281292
42160,0.00281252
42161,0.00281211
42162,0.00281171
42163,0.0028113
42164,0.0028109
42165,0.00281049
42166,0.00281009
42167,0.00280969
42168,0.00280928
42169,0.00280888
42170,0.00280848
42171,0.00280807
42172,0.00280767
42173,0.00280726
42174,0.00280686
42175,0.00280646
42176,0.00280605
42177,0.00280565
42178,0.00280525
42179,0.00280484
42180,0.00280444
42181,0.00280404
42182,0.00280363
42183,0.00280323
42184,0.00280283
42185,0.00280243
42186,0.00280202
42187,0.00280162
42188,0.00280122
42189,0.00280082
42190,0.00280041
42191,0.00280001
42192,0.00279961
42193,0.00279921
42194,0.0027988
42195,0.0027984
42196,0.002798
42197,0.0027976
42198,0.0027972
42199,0.00279679
42200,0.00279639
42201,0.00279599
42202,0.00279559
42203,0.00279519
42204,0.00279478
42205,0.00279438
42206,0.00279398
42207,0.00279358
42208,0.00279318
42209,0.00279278
42210,0.00279238
42211,0.00279197
42212,0.00279157
42213,0.00279117
42214,0.00279077
42215,0.00279037
42216,0.00278997
42217,0.00278957
42218,0.00278917
42219,0.00278877
42220,0.00278837
42221,0.00278797
42222,0.00278757
42223,0.00278716
42224,0.00278676
42225,0.00278636
42226,0.00278596
42227,0.00278556
42228,0.00278516
42229,0.00278476
42230,0.00278436
42231,0.00278396
42232,0.00278356
42233,0.00278316
42234,0.00278276
42235,0.00278236
42236,0.00278196
42237,0.00278156
42238,0.00278117
42239,0.00278077
42240,0.00278037
42241,0.00277997
42242,0.00277957
42243,0.00277917
42244,0.00277877
42245,0.00277837
42246,0.00277797
42247,0.00277757
42248,0.00277717
42249,0.00277677
42250,0.00277638
42251,0.00277598
42252,0.00277558
42253,0.00277518
42254,0.00277478
42255,0.00277438
42256,0.00277398
42257,0.00277359
42258,0.00277319
42259,0.00277279
42260,0.00277239
42261,0.00277199
42262,0.00277159
42263,0.0027712
42264,0.0027708
42265,0.0027704
42266,0.00277
42267,0.00276961
42268,0.00276921
42269,0.00276881
42270,0.00276841
42271,0.00276801
42272,0.00276762
42273,0.00276722
42274,0.00276682
